"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT1G58440","Symbols: XF1, SQE1 | FAD/NAD(P)-binding oxidoreductase family protein | chr1:21713842-21717290 REVERSE LENGTH=1892",0.070604,0.070604,0.486114,1,0.903172,26.3553,76.0551,3.41299,8,1,8,34,34,34,"<.0001","<.0001","0.0055",11.70209,9.464226,2.256869,4.29e-11,4.42e-09,0.016352,1,1,1,3,1
"AT1G59660","Symbols:  | Nucleoporin autopeptidase | chr1:21924693-21929424 FORWARD LENGTH=3185",0.009314,0.009314,0.046786,1,0.867289,22.643,15.6772,2.94695,8,1,8,34,34,34,"<.0001","0.0004","0.0129",10.77484,3.439283,1.888299,2.9e-10,0.001396,0.034762,1,1,1,3,1
"AT1G59670","Symbols: ATGSTU15, GSTU15 | glutathione S-transferase TAU 15 | chr1:21930010-21931366 FORWARD LENGTH=865",0.02239,0.02239,1.55209,1,0.990383,431.668,20.7945,2.88963,8,1,8,34,34,34,"<.0001","<.0001","0.0144",31.14241,4.197948,1.84227,2.32e-28,0.000283,0.038189,1,1,1,3,1
"AT1G59950","Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:22068033-22070588 REVERSE LENGTH=963",0.020098,0.020098,0.123929,1,0.892966,30.849,11.646,3.662,8,1,8,33,33,33,"<.0001","0.0017","0.0037",12.44874,2.764867,2.428338,9.25e-12,0.005726,0.011465,1,1,1,3,1
"AT1G59960","Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:22071292-22073147 REVERSE LENGTH=1179",0.080939,0.080939,0.747933,1,0.927855,36.9816,73.6291,7.14872,8,1,8,34,34,34,"<.0001","<.0001","<.0001",13.85279,9.297625,4.791374,5.37e-13,6.27e-09,8.16e-05,1,1,1,3,1
"AT1G60000","Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:22093569-22094626 REVERSE LENGTH=972",0.04054,0.04054,0.518539,1,0.947879,69.2254,8.11189,7.33716,8,1,8,34,34,34,"<.0001","0.0074","<.0001",18.05808,2.130155,4.901025,1.11e-16,0.02124,6.48e-05,1,1,1,3,1
"AT1G60230","Symbols:  | Radical SAM superfamily protein | chr1:22212084-22214424 REVERSE LENGTH=1594",0.02568,0.02568,0.31196,1,0.945122,38.9617,249.026,4.70419,8,1,8,34,34,34,"<.0001","<.0001","0.0006",14.19268,16.48675,3.217024,2.66e-13,2.66e-15,0.002229,1,1,1,3,1
"AT1G60270","Symbols: BGLU6 | beta glucosidase 6 | chr1:22221677-22224257 REVERSE LENGTH=1570",0.077647,0.077647,0.364244,1,0.857884,20.6662,2.74253,5.49003,8,1,8,34,34,34,"<.0001","0.1069","0.0002",10.22938,0.970974,3.756083,9.04e-10,0.211865,0.000717,1,0,1,2,0.666667
"AT1G60600","Symbols: ABC4 | UbiA prenyltransferase family protein | chr1:22324645-22327359 REVERSE LENGTH=1734",0.040515,0.040515,0.936696,1,0.971164,121.852,140.451,4.4838,8,1,8,34,34,34,"<.0001","<.0001","0.0009",22.01491,12.8961,3.059759,3.62e-20,3.7e-12,0.003095,1,1,1,3,1
"AT1G60630","Symbols:  | Leucine-rich repeat protein kinase family protein | chr1:22334662-22336908 REVERSE LENGTH=2174",0.006793,0.006793,0.015374,1,0.705428,4.10437,13.9525,4.15484,8,1,8,34,34,34,"0.0016","0.0007","0.0015",2.78261,3.1633,2.819941,0.005519,0.002494,0.005104,1,1,1,3,1
"AT1G60710","Symbols: ATB2 | NAD(P)-linked oxidoreductase superfamily protein | chr1:22354753-22356761 REVERSE LENGTH=1492",0.049789,0.049789,0.224818,1,0.853835,19.2559,0.70657,4.67392,8,1,8,33,33,33,"<.0001","0.4066","0.0007",9.646489,0.390797,3.163899,3.03e-09,0.589899,0.002492,1,0,1,2,0.666667
"AT1G60950","Symbols: FED A, ATFD2 | 2Fe-2S ferredoxin-like superfamily protein | chr1:22444390-22445222 FORWARD LENGTH=833",0.0205,0.0205,0.148069,1,0.907701,36.9084,6.27731,3.92826,8,1,8,34,34,34,"<.0001","0.0172","0.0022",13.83992,1.764919,2.651208,5.52e-13,0.044592,0.007241,1,1,1,3,1
"AT1G60960","Symbols: IRT3, ATIRT3 | iron regulated transporter 3 | chr1:22445310-22447214 REVERSE LENGTH=1532",0.126857,0.126857,0.248194,1,0.659254,3.32232,10.8529,3.52001,8,1,8,34,34,34,"0.0065","0.0023","0.0046",2.186008,2.636242,2.339962,0.018938,0.007473,0.013759,1,1,1,3,1
"AT1G61070","Symbols: LCR66, PDF2.4 | low-molecular-weight cysteine-rich 66 | chr1:22491733-22492542 REVERSE LENGTH=590",0.004557,0.004557,0.044599,1,0.932561,51.5055,10.5878,3.48497,8,1,8,33,33,33,"<.0001","0.0026","0.0051",15.71549,2.580079,2.29372,1.25e-14,0.008404,0.015137,1,1,1,3,1
"AT1G61260","Symbols:  | Protein of unknown function (DUF761) | chr1:22593465-22595069 REVERSE LENGTH=1409",0.025039,0.025039,0.062114,1,0.731256,6.27032,16.1762,2.98992,8,1,8,34,34,34,"<.0001","0.0003","0.0119",4.259474,3.517058,1.922714,0.000249,0.001185,0.032422,1,1,1,3,1
"AT1G61360","Symbols:  | S-locus lectin protein kinase family protein | chr1:22637728-22641016 REVERSE LENGTH=2647",0.033961,0.033961,0.166887,1,0.864337,20.5225,25.2797,3.41435,8,1,8,34,34,34,"<.0001","<.0001","0.0055",10.18814,4.801186,2.257934,9.83e-10,8e-05,0.016323,1,1,1,3,1
"AT1G61450","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G61415.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Oth",0.005109,0.005109,0.02274,1,0.850211,16.2527,7.63795,6.58567,8,1,8,34,34,34,"<.0001","0.0092","<.0001",8.844902,2.038087,4.454484,1.62e-08,0.025648,0.000165,1,1,1,3,1
"AT1G61500","Symbols:  | S-locus lectin protein kinase family protein | chr1:22689729-22692881 REVERSE LENGTH=2415",0.051336,0.051336,2.114978,1,0.98398,241.528,49.9719,14.3369,8,1,8,33,33,33,"<.0001","<.0001","<.0001",26.28453,7.365244,8.02489,6.32e-24,3.59e-07,9.01e-08,1,1,1,3,1
"AT1G61520","Symbols: LHCA3 | photosystem I light harvesting complex gene 3 | chr1:22699715-22701169 FORWARD LENGTH=973",0.028792,0.028792,0.136335,1,0.859211,12.5742,76.7203,3.65553,8,1,8,34,34,34,"<.0001","<.0001","0.0036",7.456077,9.509254,2.444298,2.97e-07,4.03e-09,0.011096,1,1,1,3,1
"AT1G61560","Symbols: MLO6 | Seven transmembrane MLO family protein | chr1:22708604-22712210 REVERSE LENGTH=2036",0.017295,0.017295,0.084853,1,0.864117,19.3177,27.6368,3.80952,8,1,8,34,34,34,"<.0001","<.0001","0.0027",9.832951,5.098763,2.561632,2.05e-09,4.25e-05,0.008724,1,1,1,3,1
"AT1G61580","Symbols: RPL3B, ARP2 | R-protein L3 B | chr1:22720692-22723152 REVERSE LENGTH=1354",0.136596,0.136596,0.705173,1,0.870862,10.8704,80.021,7.34158,8,1,8,34,34,34,"<.0001","<.0001","<.0001",6.714504,9.728691,4.903574,1.41e-06,2.55e-09,6.45e-05,1,1,1,3,1
"AT1G61700","Symbols:  | RNA polymerases N / 8 kDa subunit | chr1:22787012-22788333 FORWARD LENGTH=530",0.027031,0.027031,0.169674,1,0.893791,31.1163,6.46472,3.74288,8,1,8,34,34,34,"<.0001","0.0157","0.0031",12.74339,1.803382,2.511013,5.07e-12,0.04128,0.009683,1,1,1,3,1
"AT1G61790","Symbols:  | Oligosaccharyltransferase complex/magnesium transporter family protein | chr1:22814390-22815430 FORWARD LENGTH=1041",0.022068,0.022068,0.049422,1,0.702324,6.69235,0.51552,3.58721,8,1,8,34,34,34,"<.0001","0.4777","0.0041",4.519407,0.320878,2.391824,0.000144,0.658904,0.012369,1,0,1,2,0.666667
"AT1G61800","Symbols: GPT2, ATGPT2 | glucose-6-phosphate/phosphate translocator 2 | chr1:22824440-22826774 FORWARD LENGTH=1569",0.658503,0.658503,6.804921,1,0.935488,15.5967,339.359,3.30388,8,1,8,34,34,34,"<.0001","<.0001","0.0067",8.615297,18.53846,2.171541,2.62e-08,4.22e-17,0.019509,1,1,1,3,1
"AT1G62085","Symbols:  | Mitochondrial transcription termination factor family protein | chr1:22948757-22950142 REVERSE LENGTH=1386",0.024093,0.024093,0.116628,1,0.86228,21.6833,11.4112,2.85357,8,1,8,34,34,34,"<.0001","0.0018","0.0154",10.51503,2.734408,1.813247,4.96e-10,0.006094,0.040504,1,1,1,3,1
"AT1G62480","Symbols:  | Vacuolar calcium-binding protein-related | chr1:23128705-23129759 FORWARD LENGTH=764",0.256899,0.256899,1.071526,1,0.840166,6.28039,95.1994,3.78464,8,1,8,34,34,34,"<.0001","<.0001","0.0029",4.26577,10.66118,2.542768,0.000245,3.68e-10,0.009064,1,1,1,3,1
"AT1G62510","Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr1:23136369-23137191 REVERSE LENGTH=823",0.128422,0.128422,1.665232,1,0.949101,31.2083,264.885,24.0925,8,1,8,33,33,33,"<.0001","<.0001","<.0001",12.52033,16.60297,10.95008,7.96e-12,2.08e-15,2.02e-10,1,1,1,3,1
"AT1G62540","Symbols: FMO GS-OX2 | flavin-monooxygenase glucosinolate S-oxygenase 2 | chr1:23151794-23155717 FORWARD LENGTH=1740",0.074302,0.074302,0.372442,1,0.867,13.5915,75.1641,7.0482,8,1,8,34,34,34,"<.0001","<.0001","<.0001",7.866535,9.403477,4.73226,1.25e-07,5.02e-09,9.23e-05,1,1,1,3,1
"AT1G62570","Symbols: FMO GS-OX4 | flavin-monooxygenase glucosinolate S-oxygenase 4 | chr1:23169136-23172105 FORWARD LENGTH=1779",0.217858,0.217858,2.390954,1,0.939255,27.2618,239.941,7.74528,8,1,8,34,34,34,"<.0001","<.0001","<.0001",11.91197,16.24493,5.133418,2.79e-11,4.24e-15,3.95e-05,1,1,1,3,1
"AT1G62660","Symbols:  | Glycosyl hydrolases family 32 protein | chr1:23199718-23203765 FORWARD LENGTH=2428",0.131937,0.131937,1.108829,1,0.920675,10.1627,267.807,3.94526,8,1,8,34,34,34,"<.0001","<.0001","0.0022",6.383825,16.96282,2.663966,2.83e-06,1.03e-15,0.007053,1,1,1,3,1
"AT1G62670","Symbols: RPF2 | rna processing factor 2 | chr1:23204773-23206665 REVERSE LENGTH=1893",0.002195,0.002195,0.013211,1,0.889222,29.4257,4.62978,3.04071,8,1,8,34,34,34,"<.0001","0.0386","0.0109",12.39015,1.41328,1.963283,1.04e-11,0.090387,0.029879,1,0,1,2,0.666667
"AT1G62680","Symbols:  | Pentatricopeptide repeat (PPR) superfamily protein | chr1:23207090-23209913 REVERSE LENGTH=2301",0.001689,0.001689,0.003937,1,0.713896,7.81181,0.00401,2.85068,8,1,8,34,34,34,"<.0001","0.9499","0.0155",5.170666,0.022327,1.810919,3.66e-05,0.979512,0.040697,1,0,1,2,0.666667
"AT1G62810","Symbols:  | Copper amine oxidase family protein | chr1:23257726-23261966 REVERSE LENGTH=2860",0.075263,0.075263,0.648738,1,0.922657,32.9059,108.04,4.19936,8,1,8,34,34,34,"<.0001","<.0001","0.0014",13.09984,11.36713,2.852758,2.44e-12,8.55e-11,0.00477,1,1,1,3,1
"AT1G63050","Symbols:  | MBOAT (membrane bound O-acyl transferase) family protein | chr1:23375884-23378291 REVERSE LENGTH=1688",0.024243,0.024243,0.125682,1,0.871404,22.5415,23.6272,2.73842,8,1,8,34,34,34,"<.0001","<.0001","0.019",10.74777,4.58488,1.720219,3.07e-10,0.000126,0.048887,1,1,1,3,1
"AT1G63090","Symbols: AtPP2-A11, PP2-A11 | phloem protein 2-A11 | chr1:23391063-23392851 REVERSE LENGTH=1332",0.112682,0.112682,0.351694,1,0.786401,9.64093,1.7968,5.72363,8,1,8,34,34,34,"<.0001","0.189","0.0001",6.130555,0.723565,3.91,4.83e-06,0.334933,0.00052,1,0,1,2,0.666667
"AT1G63120","Symbols: ATRBL2, RBL2 | RHOMBOID-like 2 | chr1:23408876-23410815 REVERSE LENGTH=1222",0.048587,0.048587,0.10493,1,0.691309,5.48145,2.80546,3.68398,8,1,8,34,34,34,"0.0002","0.1031","0.0034",3.750378,0.98666,2.466077,0.000726,0.205741,0.010611,1,0,1,2,0.666667
"AT1G63260","Symbols: TET10 | tetraspanin10 | chr1:23466746-23469190 REVERSE LENGTH=1327",0.083779,0.083779,0.619981,1,0.909912,29.9895,66.5473,4.41394,8,1,8,34,34,34,"<.0001","<.0001","0.001",12.50983,8.788502,3.009345,8.14e-12,1.82e-08,0.003436,1,1,1,3,1
"AT1G63420","Symbols:  | Arabidopsis thaliana protein of unknown function (DUF821) | chr1:23515874-23518910 FORWARD LENGTH=1870",0.031223,0.031223,0.17374,1,0.880193,2.15129,181.447,5.246,8,1,8,34,34,34,"0.0575","<.0001","0.0003",1.240218,14.46359,3.592246,0.126794,1.55e-13,0.001013,0,1,1,2,0.666667
"AT1G63540","Symbols:  | hydroxyproline-rich glycoprotein family protein | chr1:23566958-23569495 FORWARD LENGTH=1997",0.076241,0.076241,0.39734,1,0.872081,19.9712,39.477,3.93311,8,1,8,34,34,34,"<.0001","<.0001","0.0022",10.02771,6.43138,2.654853,1.37e-09,2.56e-06,0.007187,1,1,1,3,1
"AT1G63690","Symbols: ATSPPL2, SPPL2 | SIGNAL PEPTIDE PEPTIDASE-LIKE 2 | chr1:23618378-23622396 FORWARD LENGTH=2049",0.054312,0.054312,0.216885,1,0.833055,4.24392,109.99,2.83701,8,1,8,34,34,34,"0.0013","<.0001","0.0159",2.885489,11.46865,1.799904,0.004448,6.92e-11,0.041561,1,1,1,3,1
"AT1G63900","Symbols: DAL1 | E3 Ubiquitin ligase family protein | chr1:23716643-23719337 FORWARD LENGTH=1708",0.035154,0.035154,0.08412,1,0.721397,2.01272,23.9563,5.14823,8,1,8,34,34,34,"0.0747","<.0001","0.0003",1.126507,4.628489,3.525721,0.157981,0.000115,0.001164,0,1,1,2,0.666667
"AT1G63980","Symbols:  | D111/G-patch domain-containing protein | chr1:23740516-23743302 FORWARD LENGTH=1554",0.139285,0.139285,0.681039,1,0.863655,23.4295,0.78675,2.84814,8,1,8,34,34,34,"<.0001","0.3813","0.0155",10.98118,0.418715,1.80887,1.89e-10,0.563815,0.040856,1,0,1,2,0.666667
"AT1G64110","Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:23796719-23801283 REVERSE LENGTH=2680",0.018397,0.018397,0.083016,1,0.85226,17.9075,26.2719,3.15437,8,1,8,34,34,34,"<.0001","<.0001","0.0088",9.394515,4.927959,2.053637,5.11e-09,6.12e-05,0.024835,1,1,1,3,1
"AT1G64160","Symbols:  | Disease resistance-responsive (dirigent-like protein) family protein | chr1:23814010-23814839 FORWARD LENGTH=830",0.002995,0.002995,0.007063,1,0.717327,7.35306,5e-04,3.57264,8,1,8,34,34,34,"<.0001","0.9823","0.0042",4.910204,0.007742,2.380596,6.36e-05,0.993145,0.012656,1,0,1,2,0.666667
"AT1G64170","Symbols: ATCHX16, CHX16 | cation/H+ exchanger 16 | chr1:23815239-23818293 REVERSE LENGTH=2436",0.08906,0.08906,0.60431,1,0.901751,34.825,4.02444,4.30245,8,1,8,34,34,34,"<.0001","0.0529","0.0012",13.46394,1.276924,2.92831,1.17e-12,0.118213,0.004068,1,0,1,2,0.666667
"AT1G64230","Symbols: UBC28 | ubiquitin-conjugating enzyme 28 | chr1:23833551-23835536 FORWARD LENGTH=1052",0.04861,0.04861,0.389262,1,0.916748,36.2311,51.4965,3.72201,8,1,8,34,34,34,"<.0001","<.0001","0.0032",13.71977,7.572537,2.49511,7.01e-13,2.33e-07,0.01,1,1,1,3,1
"AT1G64355","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown f",0.052033,0.052033,0.5394,1,0.935691,50.6349,50.4305,5.07656,8,1,8,34,34,34,"<.0001","<.0001","0.0003",15.9301,7.47824,3.476621,8.01e-15,2.83e-07,0.00129,1,1,1,3,1
"AT1G64390","Symbols: AtGH9C2, GH9C2 | glycosyl hydrolase 9C2 | chr1:23911119-23915229 FORWARD LENGTH=2660",0.283031,0.283031,0.825345,1,0.771384,9.18435,22.4361,2.84991,8,1,8,34,34,34,"<.0001","<.0001","0.0155",5.901856,4.424759,1.810298,7.81e-06,0.000176,0.040745,1,1,1,3,1
"AT1G64770","Symbols: NDF2 | NDH-dependent cyclic electron flow 1 | chr1:24057063-24059561 FORWARD LENGTH=1746",0.029835,0.029835,0.308038,1,0.93543,45.4795,110.848,2.80052,8,1,8,34,34,34,"<.0001","<.0001","0.017",15.21254,11.51288,1.770452,3.5e-14,6.32e-11,0.044118,1,1,1,3,1
"AT1G64810","Symbols: APO1 | Arabidopsis thaliana protein of unknown function (DUF794) | chr1:24086558-24088525 FORWARD LENGTH=1770",0.04697,0.04697,0.173139,1,0.819143,15.0707,11.448,3.132,8,1,8,34,34,34,"<.0001","0.0018","0.0092",8.42599,2.740822,2.035904,3.9e-08,0.006016,0.025761,1,1,1,3,1
"AT1G65230","Symbols:  | Uncharacterized conserved protein (DUF2358) | chr1:24229148-24230902 FORWARD LENGTH=1018",0.141817,0.141817,1.240615,1,0.923792,27.4578,165.713,4.13834,8,1,8,34,34,34,"<.0001","<.0001","0.0016",11.95657,13.90068,2.80775,2.55e-11,4.88e-13,0.005236,1,1,1,3,1
"AT1G65270","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum, plasma membrane; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; Has 149 Blast hits to",0.01447,0.01447,0.125721,1,0.923272,7.74759,276.196,5.72675,8,1,8,34,34,34,"<.0001","<.0001","0.0001",5.134717,17.16594,3.912041,3.94e-05,6.94e-16,0.000518,1,1,1,3,1
"AT1G65450","Symbols:  | HXXXD-type acyl-transferase family protein | chr1:24315814-24316752 FORWARD LENGTH=823",0.082458,0.082458,0.340924,1,0.838755,19.2561,3.65e-05,2.80001,8,1,8,34,34,34,"<.0001","0.9952","0.017",9.814334,0.002083,1.770042,2.13e-09,0.998096,0.044149,1,0,1,2,0.666667
"AT1G65480","Symbols: FT | PEBP (phosphatidylethanolamine-binding protein) family protein | chr1:24331428-24333934 FORWARD LENGTH=855",0.088835,0.088835,0.170621,1,0.652898,4.97843,0.00768,2.9886,8,1,8,34,34,34,"0.0004","0.9307","0.012",3.408951,0.031198,1.92166,0.001489,0.970983,0.032494,1,0,1,2,0.666667
"AT1G65500","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match i",0.385251,0.385251,1.039095,1,0.752829,4.41698,48.8565,3.40359,8,1,8,34,34,34,"0.001","<.0001","0.0056",3.011546,7.336747,2.249545,0.00342,3.81e-07,0.016603,1,1,1,3,1
"AT1G65590","Symbols: HEXO3, ATHEX1 | beta-hexosaminidase 3 | chr1:24385900-24391207 FORWARD LENGTH=1922",0.018968,0.018968,0.068903,1,0.816472,9.2832,58.6107,2.87541,8,1,8,34,34,34,"<.0001","<.0001","0.0148",5.95195,8.172497,1.830833,7.04e-06,6.62e-08,0.039095,1,1,1,3,1
"AT1G65690","Symbols:  | Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family | chr1:24431430-24432953 REVERSE LENGTH=1026",0.183637,0.183637,0.506769,1,0.758421,8.29673,16.4869,2.81314,8,1,8,34,34,34,"<.0001","0.0003","0.0166",5.436906,3.565049,1.780643,2.08e-05,0.001073,0.043217,1,1,1,3,1
"AT1G65820","Symbols:  | microsomal glutathione s-transferase, putative | chr1:24485101-24486892 FORWARD LENGTH=763",0.059439,0.059439,0.42977,1,0.907797,23.5469,134.224,2.82814,8,1,8,34,34,34,"<.0001","<.0001","0.0161",11.01149,12.62593,1.792747,1.77e-10,6.46e-12,0.042166,1,1,1,3,1
"AT1G65870","Symbols:  | Disease resistance-responsive (dirigent-like protein) family protein | chr1:24503624-24504193 FORWARD LENGTH=570",0.080462,0.080462,0.959988,1,0.944123,44.0369,116.009,12.0556,8,1,8,34,34,34,"<.0001","<.0001","<.0001",14.99862,11.7735,7.237963,5.29e-14,3.7e-11,4.69e-07,1,1,1,3,1
"AT1G65930","Symbols: cICDH | cytosolic NADP+-dependent isocitrate dehydrogenase | chr1:24538886-24542129 FORWARD LENGTH=1703",0.026539,0.026539,0.066641,1,0.734505,2.29372,42.5931,3.22523,8,1,8,34,34,34,"0.0439","<.0001","0.0078",1.357169,6.744819,2.109657,0.101073,1.33e-06,0.022141,0,1,1,2,0.666667
"AT1G66080","Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF775 (InterPro:IPR008493); Has 285 Blast hits to 283 proteins in 133 species: Archae - 0; Bacteria - 0; Metazoa - 120; Fungi - 88; Plants - 50; Viruses - 0; Other Eukary",0.050927,0.050927,0.07631,1,0.555088,2.38388,2.33162,2.8426,8,1,8,34,34,34,"0.0371","0.136","0.0157",1.431125,0.866396,1.804408,0.087153,0.257844,0.041199,0,0,1,1,0.333333
"AT1G66090","Symbols:  | Disease resistance protein (TIR-NBS class) | chr1:24602146-24604763 FORWARD LENGTH=1555",0.040499,0.040499,0.260152,1,0.898334,32.0006,11.3276,4.11206,8,1,8,32,32,32,"<.0001","0.002","0.0018",12.42553,2.699377,2.736056,9.7e-12,0.006552,0.006074,1,1,1,3,1
"AT1G66100","Symbols:  | Plant thionin | chr1:24605671-24606537 REVERSE LENGTH=674",0.104822,0.104822,7.70766,1,0.991119,427.942,1.5722,6.63966,8,1,8,32,32,32,"<.0001","0.219","<.0001",29.55893,0.659614,4.379158,5.93e-27,0.375306,0.000193,1,0,1,2,0.666667
"AT1G66230","Symbols: MYB20, AtMYB20 | myb domain protein 20 | chr1:24677154-24678415 FORWARD LENGTH=1186",0.019028,0.019028,0.076591,1,0.834376,7.46695,75.1068,4.53468,8,1,8,34,34,34,"<.0001","<.0001","0.0008",4.975672,9.399556,3.09631,5.53e-05,5.06e-09,0.00287,1,1,1,3,1
"AT1G66350","Symbols: RGL1, RGL | RGA-like 1 | chr1:24748195-24750043 FORWARD LENGTH=1849",0.170192,0.170192,0.666407,1,0.829741,4.7905,97.505,3.41283,8,1,8,34,34,34,"0.0005","<.0001","0.0055",3.277879,10.79302,2.256744,0.001963,2.8e-10,0.016356,1,1,1,3,1
"AT1G66390","Symbols: ATMYB90, PAP2, MYB90 | myb domain protein 90 | chr1:24763957-24765541 FORWARD LENGTH=986",0.217801,0.217801,2.346333,1,0.938116,38.9977,106.593,11.4061,8,1,8,34,34,34,"<.0001","<.0001","<.0001",14.19873,11.2909,6.955545,2.63e-13,9.98e-11,8.47e-07,1,1,1,3,1
"AT1G66430","Symbols:  | pfkB-like carbohydrate kinase family protein | chr1:24778271-24780629 FORWARD LENGTH=1520",0.042382,0.042382,0.728177,1,0.961198,99.9876,13.1776,3.59507,8,1,8,34,34,34,"<.0001","0.0009","0.004",20.61806,3.035484,2.397871,5.95e-19,0.003253,0.012213,1,1,1,3,1
"AT1G66540","Symbols:  | Cytochrome P450 superfamily protein | chr1:24824459-24826586 FORWARD LENGTH=1623",0.026277,0.026277,0.224372,1,0.923517,29.5016,119.354,7.83886,8,1,8,32,32,32,"<.0001","<.0001","<.0001",11.93701,11.60332,5.051317,2.65e-11,5.24e-11,4.7e-05,1,1,1,3,1
"AT1G66620","Symbols:  | Protein with RING/U-box and TRAF-like domains | chr1:24852806-24854153 REVERSE LENGTH=1051",0.037857,0.037857,0.275878,1,0.908518,27.9213,48.1482,6.49597,8,1,8,34,34,34,"<.0001","<.0001","<.0001",12.06099,7.27217,4.399488,2.05e-11,4.37e-07,0.000185,1,1,1,3,1
"AT1G66820","Symbols:  | glycine-rich protein | chr1:24930040-24930551 FORWARD LENGTH=512",0.09172,0.09172,0.849979,1,0.928061,37.0006,95.6504,5.70909,8,1,8,34,34,34,"<.0001","<.0001","0.0001",13.85613,10.68716,3.900506,5.35e-13,3.49e-10,0.00053,1,1,1,3,1
"AT1G66960","Symbols:  | Terpenoid cyclases family protein | chr1:24984941-24989797 REVERSE LENGTH=2639",0.008708,0.008708,0.02018,1,0.712307,4.70469,11.2759,4.25687,8,1,8,34,34,34,"0.0006","0.0019","0.0013",3.217381,2.710763,2.894976,0.002228,0.006401,0.004362,1,1,1,3,1
"AT1G67330","Symbols:  | Protein of unknown function (DUF579) | chr1:25213852-25215174 FORWARD LENGTH=1323",0.208686,0.208686,0.584101,1,0.761816,10.0269,1.84073,2.94187,8,1,8,34,34,34,"<.0001","0.1838","0.0131",6.318706,0.735641,1.884224,3.25e-06,0.327618,0.035061,1,0,1,2,0.666667
"AT1G67350","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photorespiration; LOCATED IN: mitochondrial membrane, mitochondrial respiratory chain complex I, respiratory chain complex I; EXPRESSED IN: 24 plant structures; EXPRESSED D",0.016455,0.016455,0.05647,1,0.805738,13.2317,8.69806,2.87124,8,1,8,34,34,34,"<.0001","0.0057","0.0149",7.723911,2.242029,1.82748,1.69e-07,0.016855,0.039354,1,1,1,3,1
"AT1G67360","Symbols:  | Rubber elongation factor protein (REF) | chr1:25236811-25238036 REVERSE LENGTH=1107",0.065406,0.065406,1.697433,1,0.974312,56.3351,753.457,9.16232,8,1,8,34,34,34,"<.0001","<.0001","<.0001",16.64999,24.05867,5.890649,1.9e-15,5.99e-22,8e-06,1,1,1,3,1
"AT1G67370","Symbols: ASY1, ATASY1 | DNA-binding HORMA family protein | chr1:25239117-25243837 REVERSE LENGTH=2145",0.030542,0.030542,0.233288,1,0.912719,22.9938,59.9832,13.8198,8,1,8,34,34,34,"<.0001","<.0001","<.0001",10.86758,8.282793,7.955637,2.39e-10,5.26e-08,1.04e-07,1,1,1,3,1
