"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT1G70940","Symbols: PIN3, ATPIN3 | Auxin efflux carrier family protein | chr1:26743054-26746395 FORWARD LENGTH=2563",0.10536,0.10536,0.217678,1,0.67732,4.22659,15.5798,2.53161,8,1,8,34,34,34,"0.0013","0.0004","0.0281",2.87277,3.423982,1.551991,0.004571,0.001442,0.068479,1,1,0,2,0.666667
"AT1G70985","Symbols:  | hydroxyproline-rich glycoprotein family protein | chr1:26764672-26765285 REVERSE LENGTH=614",0.388171,0.388171,0.796755,1,0.675207,4.75534,9.22183,2.4172,8,1,8,34,34,34,"0.0006","0.0046","0.0348",3.253139,2.340227,1.458427,0.002067,0.013752,0.082578,1,1,0,2,0.666667
"AT1G71000","Symbols:  | Chaperone DnaJ-domain superfamily protein | chr1:26769336-26770111 REVERSE LENGTH=498",0.023968,0.023968,0.064321,1,0.751577,6.10873,11.7962,5.13876,8,1,8,34,34,34,"<.0001","0.0016","0.0003",4.157706,2.801232,3.519246,0.000308,0.00531,0.00118,1,1,1,3,1
"AT1G71010","Symbols: FAB1C | FORMS APLOID AND BINUCLEATE CELLS 1C | chr1:26782839-26788970 FORWARD LENGTH=5205",0.110965,0.110965,0.163251,1,0.546855,2.11981,16.3825,0.83787,8,1,8,34,34,34,"0.061","0.0003","0.5762",1.214369,3.548953,0.239431,0.133469,0.001109,0.744623,0,1,0,1,0.333333
"AT1G71040","Symbols: LPR2 | Cupredoxin superfamily protein | chr1:26796966-26800322 REVERSE LENGTH=2079",0.137872,0.137872,0.488916,1,0.812003,3.90829,106.074,1.4662,8,1,8,34,34,34,"0.0023","<.0001","0.206",2.636196,11.26334,0.686075,0.007473,1.05e-10,0.357813,1,1,0,2,0.666667
"AT1G71050","Symbols: HIPP20 | Heavy metal transport/detoxification superfamily protein  | chr1:26803153-26804292 REVERSE LENGTH=974",0.199064,0.199064,0.871981,1,0.847808,18.0259,15.8844,3.35619,8,1,8,34,34,34,"<.0001","0.0003","0.0061",9.432348,3.471686,2.21253,4.72e-09,0.001304,0.017926,1,1,1,3,1
"AT1G71090","Symbols:  | Auxin efflux carrier family protein | chr1:26812212-26814130 FORWARD LENGTH=1919",0.042448,0.042448,0.119503,1,0.763197,1.69355,84.3363,0.86349,8,1,8,34,34,34,"0.1359","<.0001","0.5559",0.866756,10.00604,0.255009,0.257683,1.44e-09,0.727767,0,1,0,1,0.333333
"AT1G71130","Symbols:  | Integrase-type DNA-binding superfamily protein | chr1:26822788-26823530 FORWARD LENGTH=743",0.199762,0.199762,0.287135,1,0.536195,2.36965,15.5113,0.85545,8,1,8,34,34,34,"0.0381","0.0004","0.5622",1.41946,3.41322,0.250084,0.089217,0.001476,0.732882,0,1,0,1,0.333333
"AT1G71140","Symbols:  | MATE efflux family protein | chr1:26824677-26826748 FORWARD LENGTH=1543",0.047045,0.047045,0.263821,1,0.881119,22.2871,19.4958,6.85112,8,1,8,34,34,34,"<.0001","<.0001","<.0001",10.67954,4.013141,4.615073,3.54e-10,0.000419,0.000118,1,1,1,3,1
"AT1G71180","Symbols:  | 6-phosphogluconate dehydrogenase family protein | chr1:26832335-26833709 FORWARD LENGTH=1375",0.061896,0.061896,0.107012,1,0.614397,5.12969,8.72159,0.46558,8,1,8,34,34,34,"0.0003","0.0057","0.8716",3.513049,2.246476,0.059701,0.001195,0.016708,0.941551,1,1,0,2,0.666667
"AT1G71190","Symbols: SAG18 | senescence associated gene 18 | chr1:26833406-26835010 REVERSE LENGTH=942",0.039621,0.039621,0.16983,1,0.844467,12.8928,75.7268,1.67026,8,1,8,34,34,34,"<.0001","<.0001","0.1419",7.587071,9.4419,0.84802,2.26e-07,4.63e-09,0.266823,1,1,0,2,0.666667
"AT1G71220","Symbols: EBS1 | UDP-glucose:glycoprotein glucosyltransferases;transferases, transferring hexosyl groups;transferases, transferring glycosyl groups | chr1:26841630-26851919 FORWARD LENGTH=5068",0.304383,0.304383,0.33173,1,0.388292,1.28271,6.86218,0.40013,8,1,8,34,34,34,"0.2849","0.0131","0.9126",0.545235,1.884037,0.039704,0.457431,0.035073,0.961814,0,1,0,1,0.333333
"AT1G71230","Symbols: CSN5B, CSN5, AJH2 | COP9-signalosome 5B | chr1:26852461-26854396 FORWARD LENGTH=1317",0.028698,0.028698,0.047207,1,0.594723,2.32836,27.1708,0.70322,8,1,8,34,34,34,"0.0412","<.0001","0.6865",1.385597,5.040898,0.163381,0.095508,4.82e-05,0.828446,0,1,0,1,0.333333
"AT1G71340","Symbols:  | PLC-like phosphodiesterases superfamily protein | chr1:26885170-26888338 REVERSE LENGTH=2390",0.02822,0.02822,0.042564,1,0.557992,2.62528,10.1524,1.60157,8,1,8,34,34,34,"0.0235","0.0031","0.1611",1.628347,2.510843,0.793028,0.058799,0.009686,0.295255,0,1,0,1,0.333333
"AT1G71350","Symbols:  | eukaryotic translation initiation factor SUI1 family protein | chr1:26888408-26891231 REVERSE LENGTH=1933",0.043181,0.043181,0.354865,1,0.918878,30.5465,124.773,1.81418,8,1,8,34,34,34,"<.0001","<.0001","0.1085",12.62621,12.19596,0.964375,6.46e-12,1.55e-11,0.214536,1,1,0,2,0.666667
"AT1G71410","Symbols:  | ARM repeat superfamily protein | chr1:26912726-26917712 REVERSE LENGTH=3271",0.072447,0.072447,0.171929,1,0.719082,4.8225,34.7258,1.5563,8,1,8,34,34,34,"0.0005","<.0001","0.175",3.300332,5.925791,0.757037,0.001872,7.43e-06,0.315262,1,1,0,2,0.666667
"AT1G71420","Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr1:26917822-26920099 REVERSE LENGTH=2278",0.002012,0.002012,0.001941,1,0.309029,0.28171,6.03286,0.89141,8,1,8,34,34,34,"0.9675","0.0193","0.5341",0.014328,1.714315,0.272349,0.98642,0.049468,0.709325,0,1,0,1,0.333333
"AT1G71440","Symbols: PFI, TFC E | tubulin folding cofactor E / Pfifferling (PFI) | chr1:26921060-26924386 REVERSE LENGTH=1820",0.075219,0.075219,0.088488,1,0.433305,1.88148,6.09331,0.89778,8,1,8,34,34,34,"0.0957","0.0188","0.5292",1.019172,1.726875,0.276357,0.193518,0.048223,0.705171,0,1,0,1,0.333333
"AT1G71500","Symbols:  | Rieske (2Fe-2S) domain-containing protein | chr1:26935982-26937607 FORWARD LENGTH=1242",0.054424,0.054424,0.470406,1,0.923641,42.5413,33.1819,2.03299,8,1,8,33,33,33,"<.0001","<.0001","0.0729",14.47531,5.709017,1.1371,1.52e-13,1.18e-05,0.154915,1,1,0,2,0.666667
"AT1G71695","Symbols:  | Peroxidase superfamily protein | chr1:26964249-26966688 FORWARD LENGTH=1318",0.219608,0.219608,0.930437,1,0.842649,9.42567,106.135,0.45748,8,1,8,34,34,34,"<.0001","<.0001","0.877",6.023579,11.2666,0.057005,6.05e-06,1.05e-10,0.944051,1,1,0,2,0.666667
"AT1G71696","Symbols: SOL1 | carboxypeptidase D, putative | chr1:26966887-26970572 FORWARD LENGTH=1793",0.0408,0.0408,0.117018,1,0.767558,6.97055,44.926,1.68686,8,1,8,34,34,34,"<.0001","<.0001","0.1376",4.686292,6.970952,0.861372,0.000101,8.2e-07,0.260324,1,1,0,2,0.666667
"AT1G71730","Symbols:  | unknown protein; Has 52 Blast hits to 52 proteins in 24 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 0; Plants - 41; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink). | chr1:26986060-26986909 REVERSE LENGTH=850",0.030597,0.030597,0.076932,1,0.734861,3.72498,51.9598,0.9778,8,1,8,34,34,34,"0.0032","<.0001","0.4697",2.497382,7.613141,0.328167,0.009953,2.14e-07,0.651464,1,1,0,2,0.666667
"AT1G71750","Symbols: HGPT | Hypoxanthine-guanine phosphoribosyltransferase | chr1:26987775-26989199 REVERSE LENGTH=831",0.113245,0.113245,0.239538,1,0.684825,3.10868,44.1143,0.56931,8,1,8,34,34,34,"0.0096","<.0001","0.7954",2.01739,6.893065,0.099424,0.026744,9.69e-07,0.898487,1,1,0,2,0.666667
"AT1G71770","Symbols: PAB5 | poly(A)-binding protein 5 | chr1:26990525-26994259 REVERSE LENGTH=2558",0.017088,0.017088,0.032307,1,0.647378,4.75567,18.1315,0.82891,8,1,8,34,34,34,"0.0006","0.0002","0.5834",3.253375,3.813571,0.234057,0.002066,0.000636,0.750376,1,1,0,2,0.666667
"AT1G71780","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endoplasmic reticulum; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; Has 34 Blast hits to 34 proteins in 11",0.050902,0.050902,0.150208,1,0.774082,1.34058,98.2674,0.76438,8,1,8,34,34,34,"0.2576","<.0001","0.6359",0.589034,10.83611,0.196629,0.424697,2.55e-10,0.791839,0,1,0,1,0.333333
"AT1G71790","Symbols:  | Subunits of heterodimeric actin filament capping protein Capz superfamily | chr1:26996809-26998977 FORWARD LENGTH=1023",0.050447,0.050447,0.249906,1,0.865424,13.8968,81.5543,2.45759,8,1,8,34,34,34,"<.0001","<.0001","0.0322",7.985444,9.828443,1.491491,9.78e-08,2.07e-09,0.077273,1,1,0,2,0.666667
"AT1G71800","Symbols: CSTF64 | cleavage stimulating factor 64 | chr1:26999452-27002342 FORWARD LENGTH=1929",0.04115,0.04115,0.075997,1,0.639018,2.03528,40.7427,0.50431,8,1,8,34,34,34,"0.0716","<.0001","0.8444",1.145004,6.560326,0.073426,0.152549,1.95e-06,0.927226,0,1,0,1,0.333333
"AT1G71840","Symbols:  | transducin family protein / WD-40 repeat family protein | chr1:27022218-27024551 FORWARD LENGTH=1601",0.037287,0.037287,0.078173,1,0.682008,4.21496,15.5109,2.40738,8,1,8,34,34,34,"0.0014","0.0004","0.0354",2.864231,3.413148,1.450384,0.004655,0.001476,0.083899,1,1,0,2,0.666667
"AT1G71860","Symbols: PTP1, ATPTP1 | protein tyrosine phosphatase 1 | chr1:27026711-27029092 FORWARD LENGTH=1504",0.048272,0.048272,0.082231,1,0.608646,3.13215,24.0266,0.47743,8,1,8,34,34,34,"0.0092","<.0001","0.8635",2.03602,4.637762,0.063754,0.025757,0.000112,0.937345,1,1,0,2,0.666667
"AT1G71880","Symbols: SUC1, ATSUC1 | sucrose-proton symporter 1 | chr1:27054180-27056341 FORWARD LENGTH=1937",0.313403,0.313403,0.696165,1,0.699876,4.66502,28.43,1.27053,8,1,8,34,34,34,"0.0006","<.0001","0.291",3.189271,5.196174,0.536103,0.002363,3.47e-05,0.464526,1,1,0,2,0.666667
"AT1G71900","Symbols:  | Protein of unknown function (DUF803) | chr1:27061486-27064496 FORWARD LENGTH=1743",0.037809,0.037809,0.09698,1,0.740088,6.38099,34.4467,1.09824,8,1,8,34,34,34,"<.0001","<.0001","0.3884",4.328445,5.89496,0.410676,0.000215,7.92e-06,0.571466,1,1,0,2,0.666667
"AT1G71930","Symbols: VND7, ANAC030 | vascular related NAC-domain protein 7 | chr1:27076140-27077957 FORWARD LENGTH=1168",0.002968,0.002968,0.006713,1,0.705229,6.78947,18.735,0.89335,8,1,8,34,34,34,"<.0001","0.0001","0.5326",4.578065,3.902559,0.273569,0.000127,0.000528,0.708191,1,1,0,2,0.666667
"AT1G71940","Symbols:  | SNARE associated Golgi protein family | chr1:27078524-27080248 FORWARD LENGTH=1235",0.061961,0.061961,0.09557,1,0.567775,0.48065,36.9607,0.46811,8,1,8,34,34,34,"0.8612","<.0001","0.8699",0.064881,6.168017,0.060555,0.936277,4.46e-06,0.940663,0,1,0,1,0.333333
"AT1G71950","Symbols:  | Proteinase inhibitor, propeptide | chr1:27080184-27081613 REVERSE LENGTH=720",0.079152,0.079152,0.372179,1,0.858219,8.87862,124.876,1.19651,8,1,8,34,34,34,"<.0001","<.0001","0.3301",5.744841,12.20076,0.481303,1.09e-05,1.54e-11,0.50915,1,1,0,2,0.666667
"AT1G71960","Symbols: ABCG25, ATABCG25 | ATP-binding casette family G25 | chr1:27082394-27088248 REVERSE LENGTH=2267",0.084893,0.084893,0.302711,1,0.813039,12.505,28.5794,2.63384,8,1,8,34,34,34,"<.0001","<.0001","0.0232",7.427363,5.21437,1.635313,3.15e-07,3.34e-05,0.057995,1,1,0,2,0.666667
"AT1G71970","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unkn",0.152925,0.152925,0.347444,1,0.706572,7.48755,9.68947,1.27279,8,1,8,34,34,34,"<.0001","0.0037","0.2899",4.987458,2.426563,0.537796,5.39e-05,0.011507,0.463282,1,1,0,2,0.666667
"AT1G71990","Symbols: FUT13, ATFUT13, FUCTC, FT4-M, ATFT4 | fucosyltransferase 13 | chr1:27100284-27102262 FORWARD LENGTH=1432",0.045589,0.045589,0.4281,1,0.929005,15.2323,302.141,2.09987,8,1,8,34,34,34,"<.0001","<.0001","0.0634",8.484669,17.7609,1.197998,3.45e-08,2.06e-16,0.137798,1,1,0,2,0.666667
"AT1G72020","Symbols:  | unknown protein; Has 52 Blast hits to 52 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 52; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr1:27109291-27110431 REVERSE LENGTH=628",0.028437,0.028437,0.079503,1,0.761544,7.27173,33.1024,1.40704,8,1,8,34,34,34,"<.0001","<.0001","0.2291",4.863122,5.744614,0.640067,7.02e-05,1.09e-05,0.388527,1,1,0,2,0.666667
"AT1G72060","Symbols:  | serine-type endopeptidase inhibitors | chr1:27118447-27119011 FORWARD LENGTH=461",0.159995,0.159995,0.260556,1,0.590631,3.69889,9.5728,1.30076,8,1,8,34,34,34,"0.0033","0.0039","0.2762",2.477471,2.405139,0.558826,0.01037,0.012031,0.446805,1,1,0,2,0.666667
"AT1G72090","Symbols:  | Methylthiotransferase | chr1:27123567-27126895 FORWARD LENGTH=1984",0.054581,0.054581,0.10533,1,0.654539,2.28577,35.8923,0.91269,8,1,8,34,34,34,"0.0446","<.0001","0.5178",1.350646,6.053226,0.285803,0.102315,5.69e-06,0.694777,0,1,0,1,0.333333
"AT1G72150","Symbols: PATL1 | PATELLIN 1 | chr1:27148460-27150980 FORWARD LENGTH=2148",0.278036,0.278036,0.680211,1,0.7275,1.96203,66.4211,0.68758,8,1,8,34,34,34,"0.0822","<.0001","0.6994",1.084996,8.779095,0.155259,0.171073,1.85e-08,0.837285,0,1,0,1,0.333333
"AT1G72160","Symbols:  | Sec14p-like phosphatidylinositol transfer family protein | chr1:27153581-27155664 REVERSE LENGTH=1770",0.361969,0.361969,0.948901,1,0.745692,1.30869,79.8446,1.22437,8,1,8,34,34,34,"0.2724","<.0001","0.3149",0.564819,9.717131,0.501783,0.442407,2.62e-09,0.491887,0,1,0,1,0.333333
"AT1G72170","Symbols:  | Domain of unknown function (DUF543) | chr1:27156335-27157706 FORWARD LENGTH=567",0.046977,0.046977,0.140096,1,0.776453,10.9653,26.0779,0.84386,8,1,8,34,34,34,"<.0001","<.0001","0.5714",6.757765,4.903348,0.243044,1.29e-06,6.45e-05,0.740725,1,1,0,2,0.666667
"AT1G72175","Symbols:  | RING/U-box protein with domain of unknown function (DUF 1232) | chr1:27157875-27159558 FORWARD LENGTH=860",0.0154,0.0154,0.076435,1,0.865685,16.5234,57.1613,1.9957,8,1,8,34,34,34,"<.0001","<.0001","0.0772",8.937634,8.054188,1.112568,1.33e-08,8.49e-08,0.162288,1,1,0,2,0.666667
"AT1G72180","Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27162820-27167430 FORWARD LENGTH=3593",0.1405,0.1405,0.238837,1,0.607821,3.42894,9.64139,1.24723,8,1,8,34,34,34,"0.0054","0.0038","0.3029",2.269292,2.417744,0.518723,0.015943,0.011719,0.47822,1,1,0,2,0.666667
"AT1G72250","Symbols:  | Di-glucose binding protein with Kinesin motor domain | chr1:27192845-27198314 FORWARD LENGTH=3865",0.027724,0.027724,0.041371,1,0.55325,4.00738,6.86151,0.60867,8,1,8,34,34,34,"0.0019","0.0131","0.7641",2.710457,1.883902,0.116848,0.006405,0.035082,0.879268,1,1,0,2,0.666667
"AT1G72260","Symbols: THI2.1, THI2.1.1 | thionin 2.1 | chr1:27198433-27199444 REVERSE LENGTH=861",0.324463,0.324463,0.665676,1,0.675054,2.59282,30.5166,2.01972,8,1,8,34,34,34,"0.025","<.0001","0.0737",1.60192,5.446279,1.132246,0.061961,2.04e-05,0.156364,0,1,0,1,0.333333
"AT1G72280","Symbols: AERO1, ERO1 | endoplasmic reticulum oxidoreductins 1 | chr1:27211845-27214665 REVERSE LENGTH=1763",0.11279,0.11279,0.377664,1,0.8009,6.66094,60.673,2.91533,8,1,8,34,34,34,"<.0001","<.0001","0.0137",4.500349,8.337612,1.862928,0.00015,4.69e-08,0.036615,1,1,1,3,1
"AT1G72300","Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27217477-27221123 REVERSE LENGTH=3647",0.04161,0.04161,0.064191,1,0.56785,1.40451,17.2301,2.06959,8,1,8,34,34,34,"0.2301","0.0002","0.0671",0.638109,3.678468,1.173149,0.389832,0.000845,0.144509,0,1,0,1,0.333333
"AT1G72310","Symbols: ATL3 | RING/U-box superfamily protein | chr1:27225897-27227545 FORWARD LENGTH=1649",0.031572,0.031572,0.102081,1,0.793814,9.13727,37.9134,2.32399,8,1,8,34,34,34,"<.0001","<.0001","0.0415",5.877886,6.268858,1.382015,8.21e-06,3.61e-06,0.096198,1,1,0,2,0.666667
"AT1G72320","Symbols: APUM23, PUM23 | pumilio 23 | chr1:27228153-27232999 REVERSE LENGTH=2746",0.052983,0.052983,0.14478,1,0.756032,5.63332,44.2917,1.72169,8,1,8,34,34,34,"0.0001","<.0001","0.129",3.850832,6.910162,0.889439,0.000588,9.34e-07,0.246879,1,1,0,2,0.666667
"AT1G72340","Symbols:  | NagB/RpiA/CoA transferase-like superfamily protein | chr1:27236875-27238612 FORWARD LENGTH=1302",0.04011,0.04011,0.059998,1,0.554314,3.66134,10.186,0.45692,8,1,8,34,34,34,"0.0036","0.003","0.8774",2.448747,2.516924,0.056821,0.010997,0.009568,0.944245,1,1,0,2,0.666667
"AT1G72360","Symbols: HRE1 | Integrase-type DNA-binding superfamily protein | chr1:27241807-27242827 FORWARD LENGTH=930",0.122801,0.122801,0.396856,1,0.795773,5.40582,77.6628,1.19227,8,1,8,33,33,33,"0.0002","<.0001","0.3334",3.660192,9.459392,0.477038,0.000878,4.46e-09,0.512838,1,1,0,2,0.666667
"AT1G72370","Symbols: P40, AP40, RP40, RPSAA | 40s ribosomal protein SA | chr1:27242943-27244931 REVERSE LENGTH=1191",0.040955,0.040955,0.079933,1,0.658422,2.38386,39.1768,0.89065,8,1,8,34,34,34,"0.0371","<.0001","0.5347",1.431111,6.400455,0.271874,0.087153,2.73e-06,0.709921,0,1,0,1,0.333333
"AT1G72430","Symbols:  | SAUR-like auxin-responsive protein family  | chr1:27264911-27265630 REVERSE LENGTH=720",0.390236,0.390236,2.01226,1,0.870714,10.4245,105.659,4.02742,8,1,8,34,34,34,"<.0001","<.0001","0.0019",6.507826,11.24122,2.72541,2.18e-06,1.1e-10,0.006209,1,1,1,3,1
"AT1G72440","Symbols: EDA25, SWA2 | CCAAT-binding factor | chr1:27268165-27273596 REVERSE LENGTH=3292",0.17944,0.17944,0.256664,1,0.533918,2.04067,12.2877,1.42642,8,1,8,34,34,34,"0.0709","0.0013","0.2213",1.149425,2.885546,0.655083,0.151259,0.004448,0.378279,0,1,0,1,0.333333
"AT1G72450","Symbols: JAZ6, TIFY11B | jasmonate-zim-domain protein 6 | chr1:27274065-27276317 REVERSE LENGTH=1262",0.604041,0.604041,1.018407,1,0.604584,4.67733,11.0112,0.27545,8,1,8,34,34,34,"0.0006","0.0022","0.9697",3.198004,2.664219,0.013377,0.00232,0.00705,0.987448,1,1,0,2,0.666667
"AT1G72480","Symbols:  | Lung seven transmembrane receptor family protein | chr1:27286058-27288368 REVERSE LENGTH=1805",0.011725,0.011725,0.073569,1,0.893752,26.7343,53.1542,2.77154,8,1,8,34,34,34,"<.0001","<.0001","0.0179",11.79058,7.716799,1.747031,3.58e-11,1.72e-07,0.046285,1,1,1,3,1
"AT1G72500","Symbols:  | LOCATED IN: plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: von Willebrand factor, type A (InterPro:IPR002035); BEST Arabidopsis thaliana protein match is: inter-alpha-trypsin",0.114771,0.114771,0.235031,1,0.674452,2.1745,40.8293,1.52826,8,1,8,34,34,34,"0.055","<.0001","0.1841",1.25928,6.569073,0.734842,0.122298,1.92e-06,0.328089,0,1,0,1,0.333333
"AT1G72530","Symbols:  | plastid developmental protein DAG, putative | chr1:27312999-27313937 FORWARD LENGTH=567",0.008604,0.008604,0.011562,1,0.503909,2.03397,12.1817,0.58994,8,1,8,34,34,34,"0.0718","0.0014","0.7791",1.143932,2.867468,0.108406,0.152876,0.004624,0.88871,0,1,0,1,0.333333
"AT1G72540","Symbols:  | Protein kinase superfamily protein | chr1:27314932-27316669 REVERSE LENGTH=1353",0.009972,0.009972,0.02481,1,0.734715,7.70432,24.9832,1.43171,8,1,8,33,33,33,"<.0001","<.0001","0.2203",5.045621,4.731928,0.656946,4.77e-05,9.23e-05,0.37702,1,1,0,2,0.666667
"AT1G72550","Symbols:  | tRNA synthetase beta subunit family protein | chr1:27319688-27324037 REVERSE LENGTH=2185",0.132228,0.132228,0.154301,1,0.428703,1.82129,6.3579,0.56011,8,1,8,34,34,34,"0.1071","0.0165","0.8026",0.970149,1.781493,0.095527,0.212223,0.043145,0.903267,0,1,0,1,0.333333
"AT1G72570","Symbols:  | Integrase-type DNA-binding superfamily protein | chr1:27331381-27333698 FORWARD LENGTH=1248",0.001092,0.001092,0.001806,1,0.597087,5.07588,6.31505,0.18902,8,1,8,34,34,34,"0.0003","0.0169","0.9908",3.476157,1.772687,0.004017,0.001292,0.043913,0.99638,1,1,0,2,0.666667
"AT1G72600","Symbols:  | hydroxyproline-rich glycoprotein family protein | chr1:27338125-27338891 FORWARD LENGTH=767",0.001763,0.001763,0.002328,1,0.495166,1.63423,11.4108,1.11753,8,1,8,34,34,34,"0.1517","0.0018","0.3764",0.819127,2.734345,0.424328,0.281419,0.006094,0.558479,0,1,0,1,0.333333
"AT1G72610","Symbols: GLP1, ATGER1, GER1 | germin-like protein 1 | chr1:27339114-27340044 REVERSE LENGTH=931",0.011507,0.011507,0.135464,1,0.94337,57.1025,60.8666,4.85325,8,1,8,34,34,34,"<.0001","<.0001","0.0005",16.74176,8.35292,3.321856,1.59e-15,4.54e-08,0.00179,1,1,1,3,1
"AT1G72640","Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr1:27346261-27348256 REVERSE LENGTH=1193",0.185319,0.185319,0.666051,1,0.814509,16.1765,15.7864,0.71951,8,1,8,34,34,34,"<.0001","0.0003","0.673",8.818601,3.456376,0.172014,1.71e-08,0.001346,0.81935,1,1,0,2,0.666667
"AT1G72650","Symbols: TRFL6 | TRF-like 6 | chr1:27349467-27353740 FORWARD LENGTH=2419",0.264025,0.264025,0.389074,1,0.547601,3.00633,13.7669,0.34717,8,1,8,34,34,34,"0.0116","0.0007","0.9406",1.935831,3.132909,0.026609,0.031577,0.002658,0.975415,1,1,0,2,0.666667
"AT1G72680","Symbols: ATCAD1, CAD1 | cinnamyl-alcohol dehydrogenase | chr1:27359232-27361016 REVERSE LENGTH=1322",0.16236,0.16236,0.795016,1,0.863852,12.3702,97.8314,2.62251,8,1,8,34,34,34,"<.0001","<.0001","0.0237",7.371027,10.8115,1.626093,3.55e-07,2.69e-10,0.059077,1,1,0,2,0.666667
"AT1G72700","Symbols:  | ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein | chr1:27365896-27371733 FORWARD LENGTH=4404",0.215069,0.215069,0.757078,1,0.810615,14.9221,19.8618,0.85854,8,1,8,34,34,34,"<.0001","<.0001","0.5598",8.371665,4.065718,0.251974,4.37e-08,0.000375,0.731014,1,1,0,2,0.666667
"AT1G72710","Symbols: CKL2 | casein kinase 1-like protein 2 | chr1:27372271-27376584 FORWARD LENGTH=2086",0.02536,0.02536,0.12215,1,0.861591,20.2139,44.7841,0.761,8,1,8,34,34,34,"<.0001","<.0001","0.6387",10.09877,6.957396,0.194737,1.18e-09,8.44e-07,0.794015,1,1,0,2,0.666667
"AT1G72730","Symbols:  | DEA(D/H)-box RNA helicase family protein | chr1:27377798-27380182 REVERSE LENGTH=1667",0.064515,0.064515,0.73151,1,0.941204,18.392,334.427,4.50146,8,1,8,34,34,34,"<.0001","<.0001","0.0008",9.548085,18.44003,3.072465,3.72e-09,5.18e-17,0.003015,1,1,1,3,1
"AT1G72740","Symbols:  | Homeodomain-like/winged-helix DNA-binding family protein | chr1:27380294-27382924 REVERSE LENGTH=1288",0.034584,0.034584,0.221672,1,0.89599,5.90998,214.041,3.52307,8,1,8,34,34,34,"<.0001","<.0001","0.0045",4.030791,15.50862,2.34233,0.000403,1.91e-14,0.013695,1,1,1,3,1
"AT1G72750","Symbols: ATTIM23-2, TIM23-2 | translocase inner membrane subunit 23-2 | chr1:27383365-27384524 FORWARD LENGTH=1160",0.107168,0.107168,0.114611,1,0.376632,0.68245,6.62817,0.95952,8,1,8,34,34,34,"0.7037","0.0146","0.483",0.152633,1.836697,0.316097,0.840257,0.038613,0.66367,0,1,0,1,0.333333
"AT1G72770","Symbols: HAB1 | homology to ABI1 | chr1:27390022-27393281 FORWARD LENGTH=2463",0.158798,0.158798,0.834559,1,0.873148,20.5565,56.7016,1.27332,8,1,8,34,34,34,"<.0001","<.0001","0.2896",10.19791,8.016264,0.538195,9.64e-10,9.17e-08,0.463028,1,1,0,2,0.666667
"AT1G72800","Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:27397216-27398500 FORWARD LENGTH=1285",0.116312,0.116312,0.381796,1,0.796904,5.74323,65.9584,1.82399,8,1,8,34,34,34,"0.0001","<.0001","0.1066",3.922788,8.744526,0.972344,0.000506,2e-08,0.211341,1,1,0,2,0.666667
